0.000000000000000000e+00 -3.261537985074627777e+00 6.845999999999999308e-02
8.003999999999999559e+00 -3.643037985074627727e+00 6.364000000000000212e-02
1.600799999999999912e+01 -4.274027985074627445e+00 5.906999999999999751e-02
2.401201000000000008e+01 -3.985437985074627321e+00 5.945000000000000284e-02
3.201601000000000141e+01 -4.210677985074627649e+00 5.732999999999999902e-02
4.002000999999999920e+01 -4.188507985074627626e+00 5.804000000000000131e-02
4.802400999999999698e+01 -3.718167985074627424e+00 6.342000000000000415e-02
5.602801000000000187e+01 -3.897087985074627170e+00 6.099000000000000254e-02
6.403202000000000282e+01 -4.636087985074627937e+00 5.387999999999999734e-02
7.203601999999999350e+01 -4.667407985074627952e+00 5.349000000000000282e-02
8.004001999999999839e+01 -4.506437985074627228e+00 5.457000000000000045e-02
9.604801999999999396e+01 -4.132977985074627547e+00 5.861000000000000237e-02
1.040520300000000020e+02 -3.906707985074627132e+00 6.115999999999999909e-02
1.120560300000000069e+02 -3.721317985074627188e+00 6.421000000000000318e-02
1.280640300000000025e+02 -3.169777985074627935e+00 6.825000000000000511e-02
1.360680299999999932e+02 -2.409857985074627784e+00 7.699000000000000288e-02
1.440720399999999870e+02 -3.033877985074627581e+00 6.990000000000000380e-02
1.600800399999999968e+02 -1.059777985074626727e+00 8.858000000000000596e-02
1.680840399999999875e+02 -3.152879850746277413e-01 9.678000000000000491e-02
1.760880400000000066e+02 3.260201492537184720e-02 1.001500000000000029e-01
3.601800900000000070e+02 1.847502014925371583e+00 1.187700000000000006e-01
3.681840900000000261e+02 5.069820149253718711e-01 1.042399999999999993e-01
3.761880899999999883e+02 2.427520149253723503e-01 1.017099999999999949e-01
3.841920999999999822e+02 3.416920149253730443e-01 1.044100000000000028e-01
3.921961000000000013e+02 5.340820149253726612e-01 1.061700000000000005e-01
4.002001000000000204e+02 -7.112279850746272558e-01 9.306000000000000383e-02
4.082040999999999826e+02 -6.342979850746282011e-01 9.361999999999999489e-02
4.162081000000000017e+02 -4.811779850746269460e-01 9.486999999999999600e-02
4.242121099999999956e+02 1.025492014925372786e+00 1.090600000000000042e-01
4.322161100000000147e+02 7.752520149253729898e-01 1.064500000000000030e-01
4.402201099999999769e+02 1.267922014925371599e+00 1.142200000000000021e-01
4.482241099999999960e+02 1.745262014925373251e+00 1.173499999999999960e-01
4.562281100000000151e+02 1.640082014925372533e+00 1.156599999999999989e-01
4.642321200000000090e+02 3.173620149253721934e-01 1.043800000000000006e-01
4.722361200000000281e+02 6.333320149253722775e-01 1.051200000000000051e-01
4.802401199999999903e+02 6.012014925373065921e-03 1.008799999999999975e-01
4.882441200000000094e+02 3.913120149253721536e-01 1.041099999999999942e-01
4.962481199999999717e+02 1.691962014925373126e+00 1.183099999999999985e-01
5.042521300000000224e+02 1.660782014925372252e+00 1.181500000000000050e-01
5.122561299999999846e+02 1.145142014925372820e+00 1.120700000000000029e-01
5.202601300000000037e+02 1.353692014925371723e+00 1.127299999999999969e-01
5.282641300000000228e+02 7.723520149253726430e-01 1.075900000000000051e-01
5.362681300000000419e+02 4.336120149253730460e-01 1.023799999999999988e-01
7.203601800000000139e+02 2.471212014925372458e+00 1.261400000000000021e-01
7.283641800000000330e+02 2.586202014925373049e+00 1.264000000000000123e-01
7.363681800000000521e+02 2.864832014925372761e+00 1.275699999999999890e-01
7.443721900000000460e+02 1.908512014925372924e+00 1.215600000000000014e-01
7.523761899999999514e+02 2.602902014925373209e+00 1.258100000000000052e-01
7.603801899999999705e+02 2.712832014925371737e+00 1.258499999999999897e-01
7.683841899999999896e+02 2.474082014925372164e+00 1.261099999999999999e-01
7.763881900000000087e+02 2.981392014925372536e+00 1.279800000000000104e-01
7.843922000000000025e+02 3.246022014925372901e+00 1.313199999999999923e-01
7.923962000000000216e+02 3.199202014925372595e+00 1.332000000000000128e-01
8.004002000000000407e+02 3.876532014925372138e+00 1.396199999999999941e-01
8.084041999999999462e+02 3.882522014925372744e+00 1.382899999999999963e-01
8.164081999999999653e+02 3.626882014925373099e+00 1.359899999999999998e-01
8.244122099999999591e+02 4.150272014925372233e+00 1.428699999999999970e-01
8.324162099999999782e+02 3.802982014925373022e+00 1.381900000000000073e-01
8.404202099999999973e+02 2.757632014925372133e+00 1.268900000000000028e-01
8.484242100000000164e+02 9.626820149253720871e-01 1.097800000000000026e-01
8.564282100000000355e+02 7.692420149253731410e-01 1.076899999999999941e-01
8.644322200000000294e+02 4.474020149253732370e-01 1.051499999999999935e-01
8.724362200000000485e+02 1.608802014925371893e+00 1.154499999999999971e-01
8.804402199999999539e+02 9.078920149253733030e-01 1.113100000000000062e-01
8.884442199999999730e+02 8.655520149253721485e-01 1.108200000000000018e-01
8.964482199999999921e+02 9.373720149253728096e-01 1.096199999999999952e-01
1.080540269999999964e+03 1.064622014925372895e+00 1.118600000000000011e-01
1.088544270000000097e+03 1.972262014925371787e+00 1.181999999999999995e-01
1.096548270000000002e+03 2.547742014925372445e+00 1.256299999999999917e-01
1.104552280000000110e+03 1.664182014925373210e+00 1.183099999999999985e-01
1.112556280000000015e+03 2.036662014925372688e+00 1.223100000000000021e-01
1.120560279999999921e+03 1.698482014925373207e+00 1.152999999999999997e-01
1.128564280000000053e+03 2.174172014925371599e+00 1.238800000000000040e-01
1.136568279999999959e+03 2.468452014925372140e+00 1.254800000000000082e-01
