0.0,3.00765,0.03019,0.0
8.004,2.65139,0.02713,0.0
16.008,2.45484,0.0241,0.0
24.01201,2.58837,0.0256,0.0
32.01601,3.11979,0.03082,0.0
40.02001,3.28829,0.03275,0.0
48.02401,3.05283,0.03084,0.0
56.02801,3.29786,0.03303,0.0
64.03202,3.5603,0.0358,0.0
72.03602,3.72004,0.03743,0.0
80.04002,4.09635,0.04068,0.0
88.04402,3.88115,0.03957,0.0
96.04802,3.63997,0.03666,0.0
104.05203,3.40382,0.03419,0.0
112.05603,2.85701,0.02901,0.0
120.06003,3.02801,0.03032,0.0
128.06403,2.68195,0.02716,0.0
136.06803,2.73116,0.02754,0.0
144.07204,3.11214,0.03094,0.0
152.07604,3.34824,0.03332,0.0
160.08004,2.90111,0.02907,0.0
168.08404,2.73218,0.02738,0.0
176.08804,2.67915,0.02655,0.0
360.18009,5.65663,0.05708,0.0
368.18409,5.85272,0.06,0.0
376.18809,6.38641,0.06369,0.0
384.1921,6.68171,0.06645,0.0
392.1961,6.90754,0.06968,0.0
400.2001,6.13593,0.06257,0.0
408.2041,6.50068,0.06523,0.0
416.2081,6.17928,0.06236,0.0
424.21211,6.26063,0.06242,0.0
432.21611,5.85181,0.05858,0.0
440.22011,6.16378,0.06225,0.0
448.22411,6.00808,0.06073,0.0
456.22811,6.01397,0.05982,0.0
464.23212,5.5515,0.05567,0.0
472.23612,5.09931,0.05124,0.0
480.24012,5.29393,0.05325,0.0
488.24412,5.40797,0.05338,0.0
496.24812,5.02431,0.05051,0.0
504.25213,4.47057,0.04491,0.0
512.25613,4.75391,0.04751,0.0
520.26013,5.13545,0.05161,0.0
528.26413,5.55685,0.05485,0.0
536.26813,5.53927,0.05605,0.0
720.36018,4.89386,0.04949,0.0
728.36418,4.40683,0.04461,0.0
736.36818,4.43786,0.04416,0.0
744.37219,4.39133,0.04356,0.0
752.37619,4.17197,0.042,0.0
760.38019,4.71098,0.04802,0.0
768.38419,5.12283,0.05122,0.0
776.38819,5.36572,0.05328,0.0
784.3922,5.53032,0.05516,0.0
792.3962,4.98653,0.05027,0.0
800.4002,5.8886,0.05871,0.0
808.4042,5.81109,0.05939,0.0
816.4082,6.21399,0.06268,0.0
824.41221,6.28691,0.06262,0.0
832.41621,6.31119,0.0626,0.0
840.42021,6.21427,0.06266,0.0
848.42421,6.21382,0.06257,0.0
856.42821,6.55977,0.06505,0.0
864.43222,6.57842,0.06594,0.0
872.43622,6.23621,0.06242,0.0
880.44022,6.19402,0.0631,0.0
888.44422,6.48179,0.06517,0.0
896.44822,6.81147,0.06801,0.0
1080.54027,6.51452,0.06583,0.0
1088.54427,6.1423,0.06171,0.0
1096.54827,6.30665,0.06336,0.0
1104.55228,6.35552,0.063,0.0
1112.55628,5.76364,0.05776,0.0
1120.56028,5.81315,0.05807,0.0
1128.56428,5.70507,0.0576,0.0
1136.56828,5.97068,0.05971,0.0
1144.57229,5.79971,0.05812,0.0
1152.57629,5.92142,0.05928,0.0
1160.58029,5.97231,0.05964,0.0
1168.58429,5.42731,0.05556,0.0
1176.58829,6.27756,0.06116,0.0
1184.5923,5.76379,0.05718,0.0
1192.5963,6.06417,0.06036,0.0
1200.6003,6.21688,0.06304,0.0
1208.6043,6.03326,0.05993,0.0
1216.6083,5.75429,0.0573,0.0
1224.61231,6.10137,0.06187,0.0
1232.61631,6.3503,0.06306,0.0
1240.62031,6.36725,0.06358,0.0
1248.62431,6.62071,0.06673,0.0
1256.62831,6.49264,0.06379,0.0
1440.72036,6.08127,0.06035,0.0
1448.72436,6.20466,0.06169,0.0
1456.72836,6.31996,0.06269,0.0
1464.73237,6.58751,0.06509,0.0
1472.73637,6.84819,0.06816,0.0
1480.74037,6.74286,0.06805,0.0
1488.74437,6.98567,0.06862,0.0
1496.74837,6.47293,0.06503,0.0
1504.75238,6.53529,0.06502,0.0
1512.75638,5.85776,0.05815,0.0
1520.76038,5.9433,0.05942,0.0
1528.76438,6.01585,0.05945,0.0
1536.76838,5.22487,0.05219,0.0
1544.77239,4.86025,0.04842,0.0
1552.77639,5.09774,0.05097,0.0
1560.78039,4.95054,0.04989,0.0
1568.78439,4.92749,0.04939,0.0
1576.78839,5.2893,0.05317,0.0
1584.7924,5.04524,0.04987,0.0
1592.7964,4.68972,0.04725,0.0
1600.8004,4.99606,0.05036,0.0
1608.8044,5.05788,0.05064,0.0
1616.8084,4.76667,0.04787,0.0
1800.90045,4.40859,0.04444,0.0
1808.90445,4.4632,0.04414,0.0
1816.90845,4.38109,0.04339,0.0
1824.91246,4.76392,0.04797,0.0
1832.91646,4.34081,0.04375,0.0
1840.92046,4.45241,0.04347,0.0
1848.92446,4.41192,0.0451,0.0
1856.92846,4.46817,0.04453,0.0
1864.93247,4.25308,0.04226,0.0
1872.93647,4.02545,0.04013,0.0
1880.94047,4.17928,0.04224,0.0
1888.94447,3.7563,0.03743,0.0
1896.94847,3.81591,0.03836,0.0
1904.95248,3.7045,0.03663,0.0
1912.95648,4.20032,0.0421,0.0
1920.96048,4.57415,0.04598,0.0
1928.96448,4.53258,0.04624,0.0
1936.96848,4.47336,0.04365,0.0
1944.97249,4.56294,0.0451,0.0
1952.97649,4.15552,0.04163,0.0
1960.98049,4.18453,0.04199,0.0
1968.98449,4.68023,0.04658,0.0
1976.98849,4.41737,0.04431,0.0
