0.0,1.54414,0.01553,0.0
8.004,1.43844,0.01425,0.0
16.008,1.39579,0.01389,0.0
24.01201,1.28984,0.01278,0.0
32.01601,1.15598,0.01173,0.0
40.02001,1.02593,0.01028,0.0
48.02401,1.39583,0.01393,0.0
56.02801,1.4022,0.01397,0.0
64.03202,1.22584,0.01213,0.0
72.03602,1.3643,0.01375,0.0
80.04002,1.50532,0.01489,0.0
88.04402,1.76436,0.01746,0.0
96.04802,1.78604,0.01775,0.0
104.05203,1.83063,0.01823,0.0
112.05603,1.91301,0.01925,0.0
120.06003,1.69614,0.01688,0.0
128.06403,1.88626,0.01899,0.0
136.06803,1.79298,0.01793,0.0
144.07204,1.5845,0.01581,0.0
152.07604,1.44011,0.01427,0.0
160.08004,1.35884,0.01355,0.0
168.08404,1.19165,0.01194,0.0
176.08804,1.40939,0.01404,0.0
360.18009,1.57058,0.01562,0.0
368.18409,1.47567,0.01493,0.0
376.18809,1.65533,0.01642,0.0
384.1921,1.87858,0.01896,0.0
392.1961,1.70255,0.01738,0.0
400.2001,1.87858,0.01878,0.0
408.2041,2.10033,0.02104,0.0
416.2081,2.40055,0.02399,0.0
424.21211,2.53279,0.02505,0.0
432.21611,2.43901,0.02436,0.0
440.22011,2.43991,0.02428,0.0
448.22411,2.41356,0.02431,0.0
456.22811,2.65471,0.02642,0.0
464.23212,2.88248,0.0286,0.0
472.23612,2.85115,0.02841,0.0
480.24012,2.97483,0.02964,0.0
488.24412,2.93268,0.02969,0.0
496.24812,2.97778,0.03012,0.0
504.25213,2.98484,0.03004,0.0
512.25613,2.94245,0.02946,0.0
520.26013,3.02686,0.03037,0.0
528.26413,3.16261,0.03123,0.0
536.26813,3.40549,0.03403,0.0
720.36018,2.6036,0.02592,0.0
728.36418,2.51237,0.02511,0.0
736.36818,2.64977,0.02665,0.0
744.37219,2.8207,0.02806,0.0
752.37619,2.88115,0.02917,0.0
760.38019,2.89969,0.02917,0.0
768.38419,2.77786,0.02785,0.0
776.38819,2.71173,0.02744,0.0
784.3922,2.63414,0.0263,0.0
792.3962,2.52606,0.02486,0.0
800.4002,2.49455,0.02535,0.0
808.4042,2.59787,0.02636,0.0
816.4082,2.8479,0.02775,0.0
824.41221,2.94942,0.03028,0.0
832.41621,2.90392,0.02922,0.0
840.42021,2.82144,0.02805,0.0
848.42421,2.72604,0.02771,0.0
856.42821,2.65113,0.02656,0.0
864.43222,2.45858,0.02466,0.0
872.43622,2.40085,0.02405,0.0
880.44022,2.25008,0.02233,0.0
888.44422,2.19685,0.02219,0.0
896.44822,2.14722,0.02141,0.0
1080.54027,3.55305,0.0353,0.0
1088.54427,3.29223,0.03284,0.0
1096.54827,2.86933,0.02866,0.0
1104.55228,2.71932,0.02719,0.0
1112.55628,2.65882,0.02661,0.0
1120.56028,2.87962,0.02804,0.0
1128.56428,2.66672,0.02698,0.0
1136.56828,2.68078,0.02686,0.0
1144.57229,2.79491,0.02766,0.0
1152.57629,2.81189,0.02808,0.0
1160.58029,2.73853,0.0274,0.0
1168.58429,2.87322,0.02835,0.0
1176.58829,2.83666,0.02833,0.0
1184.5923,2.66228,0.02687,0.0
1192.5963,2.65523,0.02684,0.0
1200.6003,2.83925,0.02867,0.0
1208.6043,2.88571,0.02903,0.0
1216.6083,2.89416,0.02884,0.0
1224.61231,3.15471,0.03125,0.0
1232.61631,3.17039,0.0321,0.0
1240.62031,3.05822,0.03095,0.0
1248.62431,3.17952,0.03185,0.0
1256.62831,3.10666,0.03117,0.0
1440.72036,3.50977,0.03508,0.0
1448.72436,3.34967,0.03359,0.0
1456.72836,3.15733,0.03151,0.0
1464.73237,2.9697,0.02964,0.0
1472.73637,2.75647,0.02798,0.0
1480.74037,2.82986,0.02794,0.0
1488.74437,2.688,0.02696,0.0
1496.74837,2.79883,0.02762,0.0
1504.75238,2.76307,0.02746,0.0
1512.75638,2.77934,0.02761,0.0
1520.76038,2.71311,0.02725,0.0
1528.76438,2.8762,0.02858,0.0
1536.76838,2.96866,0.02987,0.0
1544.77239,2.93027,0.02894,0.0
1552.77639,2.91542,0.02934,0.0
1560.78039,2.9922,0.02934,0.0
1568.78439,2.98494,0.02962,0.0
1576.78839,3.05613,0.03109,0.0
1584.7924,3.06013,0.03055,0.0
1592.7964,3.08507,0.03066,0.0
1600.8004,3.0967,0.03062,0.0
1608.8044,3.17172,0.03175,0.0
1616.8084,3.43764,0.03327,0.0
1800.90045,2.1867,0.02145,0.0
1808.90445,2.01216,0.02006,0.0
1816.90845,2.0078,0.02001,0.0
1824.91246,1.8374,0.01841,0.0
1832.91646,1.8908,0.01852,0.0
1840.92046,2.11394,0.02114,0.0
1848.92446,2.24317,0.02199,0.0
1856.92846,2.15722,0.02186,0.0
1864.93247,2.41308,0.02376,0.0
1872.93647,2.12436,0.0211,0.0
1880.94047,2.176,0.02191,0.0
1888.94447,2.21544,0.02211,0.0
1896.94847,2.04126,0.02008,0.0
1904.95248,2.20457,0.02237,0.0
1912.95648,2.20871,0.02244,0.0
1920.96048,2.53172,0.02474,0.0
1928.96448,2.16857,0.02171,0.0
1936.96848,2.19836,0.02187,0.0
1944.97249,2.2343,0.02216,0.0
1952.97649,2.17988,0.02205,0.0
1960.98049,2.20321,0.02222,0.0
1968.98449,2.19337,0.02214,0.0
1976.98849,2.38237,0.02359,0.0
